TicketNo,First Name,Last Name,HomePlanet,Cabin,Destination,BodyState,Age,VIP,RoomService,FoodCourt,Mall,Spa,VR Deck,Transported
7991-1,Photope,Fembly,Trapist 1e,Epsilon-0261-L,Kepler 186f,Normal,49,NO,0,4504.5,0,43965.9,1217.7,*System Error*
7991-2,Scharab,Fembly,Trapist 1e,Epsilon-0261-L,Kepler 442b,Normal,28,NO,0,17889.3,366.3,11117.7,4068.9,*System Error*
7991-3,Wasath,Fembly,Trapist 1e,Epsilon-0261-L,Kepler 442b,Cryostasis,58,NO,0,0,0,0,0,*System Error*
7991-4,Tarmus,Fembly,Trapist 1e,Epsilon-0261-L,Kepler 186f,Cryostasis,20,NO,0,0,0,0,0,*System Error*
7992-1,Joycey,Bryants,Earth,Gamma-1657-L,Kepler 186f,Normal,22,NO,2227.5,26541.9,3227.4,0,0,*System Error*
7993-1,Alphact,Frakepeed,Trapist 1e,Beta-0097-R,Kepler 186f,Cryostasis,41,NO,0,0,0,0,0,TRUE
7993-2,Dyonon,Frakepeed,Trapist 1e,Beta-0097-R,Kepler 442b,Cryostasis,49,VIP,0,0,0,0,0,TRUE
7994-1,Ivanna,Stanleyd,Earth,Kappa-1296-L,Kepler 452b,Normal,27,NO,1514.7,0,0,3841.2,0,FALSE
7995-1,Grum,Stiviorad,Trapist 1e,,Kepler 186f,Cryostasis,37,NO,0,0,0,0,0,TRUE
7996-1,Tanley,Kimons,Earth,Gamma-1658-L,Kepler 186f,Normal,41,NO,168.3,3306.6,7009.2,168.3,3623.4,FALSE
7997-1,Teryla,Byerry,Earth,Kappa-1292-R,Kepler 452b,Cryostasis,20,NO,0,0,0,0,0,*System Error*
7998-1,Minkark,Valousead,Trapist 1e,Epsilon-0300-R,Kepler 186f,Normal,46,NO,0,34273.8,0,79.2,9642.6,*System Error*
7998-2,Alrair,Valousead,Trapist 1e,Epsilon-0300-R,Kepler 452b,Cryostasis,41,NO,0,0,0,0,0,*System Error*
7998-3,Halleth,Valousead,Trapist 1e,Epsilon-0300-R,Kepler 442b,Cryostasis,56,NO,0,0,0,0,0,*System Error*
7998-4,Izarki,Valousead,Trapist 1e,Epsilon-0300-R,Kepler 442b,Cryostasis,24,NO,0,0,0,0,0,*System Error*
7999-1,Arraiam,Bealvewd,Trapist 1e,Delta-0263-L,Kepler 442b,Cryostasis,28,NO,0,0,0,0,0,TRUE
8000-1,Alfrey,Bucklandez,Earth,Kappa-1293-R,Kepler 186f,Normal,,NO,0,0,0,0,0,TRUE
8000-2,Patsyn,Bucklandez,Earth,Kappa-1293-R,Kepler 186f,Cryostasis,16,NO,0,0,0,0,0,TRUE
8001-1,TAlexander,Ganemonal,Trapist 1e,Delta-0315-R,Kepler 186f,Normal,28,NO,7880.4,3663,0,2574,1593.9,*System Error*
8002-1,Lulard,Andackson,Earth,Gamma-1659-L,Kepler 186f,Normal,23,NO,8771.4,0,19.8,99,0,*System Error*
8003-1,Himass,Tre,55-Cancri e,Gamma-1660-L,Kepler 186f,Normal,8,NO,0,0,0,0,0,TRUE
8004-1,Fowoos,Gread,55-Cancri e,Gamma-1528-R,Kepler 442b,Cryostasis,52,NO,0,0,0,0,0,TRUE
8005-1,Thel,Olivasquez,Earth,Gamma-1529-R,Kepler 442b,Normal,23,NO,0,148.5,0,5425.2,1227.6,FALSE
8005-2,Sanney,Olivasquez,Earth,Kappa-1294-R,Kepler 452b,Cryostasis,18,NO,0,0,0,0,0,TRUE
8005-3,Katen,Olivasquez,Earth,Gamma-1529-R,Kepler 186f,Normal,36,NO,6692.4,0,0,0,396,FALSE
8006-1,Lilace,Morrencis,Earth,Gamma-1530-R,Kepler 186f,Normal,23,NO,0,11335.5,0,0,3672.9,FALSE
8007-1,Stace,Gilleyons,Earth,Kappa-1297-L,Kepler 186f,Normal,28,NO,0,0,9.9,8771.4,0,FALSE
8007-2,Marine,Gilleyons,Earth,Zeta-0518-L,Kepler 452b,Normal,25,NO,0,0,910.8,14770.8,0,TRUE
8008-1,Rence,Wooterston,Earth,Gamma-1531-R,Kepler 186f,Normal,26,NO,0,0,0,8028.9,178.2,*System Error*
8009-1,Eriana,Flowensley,Earth,Kappa-1298-L,Kepler 452b,Cryostasis,50,NO,0,0,0,0,0,*System Error*
8010-1,,,Trapist 1e,Epsilon-0301-R,Kepler 186f,Normal,61,NO,0,25670.7,0,970.2,0,TRUE
8011-1,Man,Sty,55-Cancri e,Zeta-0530-R,Kepler 186f,Cryostasis,48,NO,0,0,0,0,0,*System Error*
8012-1,Camonk,Bache,55-Cancri e,Gamma-1532-R,Kepler 186f,Cryostasis,25,NO,0,0,0,0,0,TRUE
8012-2,Cowhex,Bache,55-Cancri e,Zeta-0531-R,Kepler 186f,Normal,19,NO,0,0,0,0,0,FALSE
8012-3,Mesh,Bache,55-Cancri e,Gamma-1532-R,Kepler 186f,Cryostasis,29,NO,0,0,0,0,0,TRUE
8013-1,Rankie,Harmond,Earth,Zeta-0519-L,Kepler 186f,Normal,18,NO,0,7731.9,0,69.3,0,*System Error*
8014-1,Letty,Brightez,Earth,Kappa-1295-R,Kepler 186f,Cryostasis,40,NO,0,0,0,0,0,TRUE
8015-1,Kitauon,Pulgaly,Trapist 1e,Delta-0316-R,Kepler 186f,,4,NO,0,0,0,0,0,TRUE
8015-2,Duhrkab,Fansty,Trapist 1e,Delta-0316-R,Kepler 186f,Normal,37,NO,0,2415.6,0,53776.8,22789.8,FALSE
8015-3,Andrew,Fansty,Trapist 1e,Delta-0316-R,Kepler 442b,Cryostasis,34,NO,0,0,0,0,0,TRUE
8016-1,Clard,Edwartizman,Earth,Zeta-0532-R,Kepler 186f,Normal,17,NO,0,99,0,5890.5,3771.9,FALSE
8017-1,Kylen,Rocknight,Earth,Kappa-1296-R,Kepler 186f,Normal,24,NO,0,0,405.9,7603.2,0,*System Error*
8018-1,Juane,Popelazquez,Earth,Gamma-1533-R,Kepler 186f,Normal,56,NO,0,0,49.5,12553.2,257.4,FALSE
8019-1,Casps,Anpie,55-Cancri e,Gamma-1661-L,Kepler 186f,Cryostasis,20,NO,0,0,0,0,0,TRUE
8020-1,Ianya,Callowery,Earth,Gamma-1662-L,Kepler 186f,Normal,23,NO,6613.2,782.1,0,0,9.9,FALSE
8021-1,Oraine,Blandez,Earth,Kappa-1299-L,Kepler 186f,Cryostasis,25,NO,0,0,0,0,0,FALSE
8022-1,Derina,Connon,Earth,Kappa-1297-R,Kepler 186f,Normal,20,NO,0,524.7,4712.4,19.8,0,*System Error*
8023-1,Cella,Mallisly,Trapist 1e,Alfa-0250-L,Kepler 186f,Normal,15,NO,0,44995.5,2682.9,1970.1,13632.3,TRUE
8023-2,Auvara,Mallisly,Trapist 1e,Alfa-0250-L,Kepler 186f,Cryostasis,28,NO,0,0,0,0,0,TRUE
8024-1,Tancis,Bushallert,Earth,Gamma-1534-R,Kepler 186f,Normal,74,NO,158.4,0,7147.8,19.8,881.1,FALSE
8025-1,Tauria,Stiviorad,Trapist 1e,Delta-0264-L,Kepler 186f,Normal,30,NO,0,0,0,0,0,TRUE
8026-1,Losp,Ruit??,55-Cancri e,Gamma-1535-R,Kepler 186f,Cryostasis,31,NO,0,0,0,0,0,TRUE
8027-1,Garlie,Kirks,Earth,Kappa-1298-R,Kepler 186f,Normal,14,NO,0,0,0,0,0,FALSE
8027-2,Wally,Logannon,Earth,Gamma-1536-R,Kepler 442b,Normal,28,NO,306.9,2227.5,3276.9,0,138.6,FALSE
8028-1,Bertle,Boyersons,Earth,Gamma-1663-L,Kepler 186f,Normal,24,NO,0,564.3,247.5,0,4979.7,*System Error*
8029-1,Coracy,Gainebergan,Earth,Kappa-1299-R,Kepler 186f,Normal,33,NO,7712.1,0,29.7,564.3,0,FALSE
8030-1,Weslie,Carrishley,Earth,Kappa-1300-R,Kepler 452b,Cryostasis,28,NO,0,0,0,0,0,FALSE
8031-1,Alheneb,Emoted,Trapist 1e,Alfa-0251-L,Kepler 442b,Cryostasis,37,NO,0,0,0,0,0,TRUE
8032-1,Atonib,Couresteer,Trapist 1e,Beta-0086-L,Kepler 186f,Cryostasis,26,NO,0,0,0,0,0,TRUE
8032-2,Alfonso,Couresteer,Trapist 1e,Beta-0086-L,,Cryostasis,42,NO,0,0,0,0,0,TRUE
8033-1,Delody,Davens,Earth,Zeta-0520-L,Kepler 186f,Normal,39,NO,376.2,0,0,15048,663.3,*System Error*
8034-1,Krus,Bost,55-Cancri e,Zeta-0533-R,Kepler 186f,Cryostasis,20,NO,0,0,0,0,0,FALSE
8034-2,Almone,Bost,55-Cancri e,Zeta-0533-R,,Normal,53,NO,12097.8,19.8,732.6,0,0,FALSE
8035-1,Walmon,Staf,55-Cancri e,Gamma-1537-R,Kepler 186f,Cryostasis,36,NO,0,0,0,0,0,TRUE
8036-1,Therie,Maldon,Earth,Gamma-1538-R,Kepler 186f,Normal,52,NO,1702.8,3465,0,158.4,9949.5,FALSE
8036-2,Brene,Maldon,Earth,Gamma-1538-R,Kepler 186f,Normal,37,NO,0,0,613.8,0,8820.9,FALSE
8037-1,Danie,Harley,Earth,Gamma-1539-R,Kepler 186f,Normal,16,NO,0,4712.4,2465.1,1752.3,0,FALSE
8038-1,Alsha,Gocent,Trapist 1e,Epsilon-0302-R,Kepler 442b,Cryostasis,1,NO,0,0,0,0,0,TRUE
8038-2,Asellab,Gocent,Trapist 1e,Epsilon-0302-R,Kepler 442b,Cryostasis,27,NO,0,0,0,0,0,TRUE
8039-1,Kabiak,Invebodene,Trapist 1e,Epsilon-0262-L,,Normal,33,NO,0,22878.9,9662.4,247.5,227.7,*System Error*
8039-2,Sulaos,Invebodene,Trapist 1e,Delta-0265-L,Kepler 186f,Cryostasis,19,NO,0,0,0,0,0,*System Error*
8040-1,Wat,Shcad,55-Cancri e,Zeta-0521-L,Kepler 186f,Cryostasis,25,NO,0,0,0,0,0,*System Error*
8041-1,Bahyon,Stubtlarle,Trapist 1e,Delta-0266-L,Kepler 186f,Normal,39,NO,9.9,6425.1,0,18631.8,1603.8,*System Error*
8041-2,,,Trapist 1e,Delta-0266-L,Kepler 442b,Cryostasis,42,NO,0,0,0,0,0,*System Error*
8042-1,Mathy,Shephendry,,Kappa-1300-L,Kepler 442b,Cryostasis,22,NO,0,0,0,0,0,FALSE
8043-1,Hadalm,Oppont,Trapist 1e,Beta-0098-R,Kepler 442b,Normal,46,NO,49.5,177219.9,0,782.1,2781.9,TRUE
8043-2,Aldun,Fanseld,Trapist 1e,Beta-0098-R,Kepler 186f,Normal,31,,0,13939.2,0,4039.2,9.9,TRUE
8043-3,Alcorix,Fanseld,Trapist 1e,Beta-0098-R,Kepler 186f,Normal,40,VIP,9.9,3880.8,633.6,1465.2,13533.3,TRUE
8043-4,Sinon,Fanseld,Trapist 1e,Beta-0098-R,Kepler 442b,Cryostasis,38,NO,0,0,0,0,0,TRUE
8044-1,Nasliak,Sedece,Trapist 1e,Alfa-0234-R,Kepler 186f,Cryostasis,32,NO,0,0,0,0,0,*System Error*
8045-1,Debora,Loverceson,Earth,Gamma-1540-R,Kepler 186f,Normal,30,NO,4108.5,6246.9,8801.1,0,0,*System Error*
8046-1,Pennie,Haynard,Earth,Kappa-1301-L,Kepler 452b,Cryostasis,23,NO,0,0,0,0,0,TRUE
8047-1,Alzirk,Trantermle,Trapist 1e,Delta-0267-L,Kepler 442b,Cryostasis,42,NO,0,0,0,0,0,*System Error*
8048-1,Naoson,Pernised,Trapist 1e,Delta-0317-R,Kepler 186f,Normal,50,NO,0,29957.4,336.6,1059.3,4801.5,*System Error*
8049-1,Bonya,Workmans,Earth,Kappa-1302-L,Kepler 186f,Normal,23,NO,59.4,207.9,0,7741.8,0,FALSE
8050-1,Annya,Frazie,Earth,Kappa-1301-R,Kepler 452b,Normal,32,NO,0,336.6,1415.7,2722.5,0,FALSE
8050-2,Ivanne,Frazie,Earth,,Kepler 186f,Cryostasis,2,NO,0,0,0,0,0,TRUE
8050-3,Netty,Frazie,Earth,Kappa-1301-R,Kepler 452b,Cryostasis,,NO,0,0,0,0,0,TRUE
8051-1,Jeresa,Hartley,Earth,Kappa-1302-R,Kepler 442b,Cryostasis,43,NO,0,0,0,0,0,*System Error*
8051-2,Gera,Hartley,Earth,Kappa-1302-R,Kepler 186f,Cryostasis,38,NO,0,0,0,0,0,*System Error*
8052-1,Duana,Serry,Earth,Kappa-1303-R,Kepler 186f,Normal,10,NO,0,0,0,0,0,FALSE
8052-2,Perryl,Serry,Earth,Kappa-1303-R,Kepler 452b,Normal,19,NO,0,0,0,9.9,3316.5,FALSE
8053-1,Spix,Burie,55-Cancri e,Gamma-1664-L,Kepler 186f,Normal,30,NO,15285.6,9.9,2039.4,0,0,FALSE
8054-1,Hex,Reste,55-Cancri e,Gamma-1541-R,Kepler 442b,Normal,54,NO,0,0,2593.8,14107.5,5652.9,FALSE
8055-1,Joeula,Baxterson,Earth,Zeta-0534-R,Kepler 186f,Normal,28,NO,0,0,8375.4,584.1,0,FALSE
8056-1,Ionium,Ausivetpul,Trapist 1e,Epsilon-0263-L,Kepler 186f,Normal,56,NO,0,7850.7,0,861.3,15513.3,FALSE
8056-2,Marrai,Ausivetpul,Trapist 1e,Epsilon-0263-L,Kepler 186f,Normal,30,NO,396,89218.8,0,1098.9,5454.9,TRUE
8057-1,Wimplas,Sersocatic,Trapist 1e,Delta-0268-L,Kepler 186f,Cryostasis,66,NO,0,0,0,0,0,TRUE
8057-2,Algor,Sersocatic,Trapist 1e,Delta-0268-L,Kepler 442b,Cryostasis,27,NO,0,0,0,0,0,TRUE
8058-1,Ronard,Hayertez,Earth,Gamma-1665-L,Kepler 186f,Normal,30,NO,118.8,19.8,0,4276.8,15325.2,FALSE
8059-1,Leria,Merrelliss,,Kappa-1303-L,Kepler 186f,Normal,21,NO,0,376.2,0,0,17612.1,FALSE
8060-1,Pot,Chman,55-Cancri e,Gamma-1542-R,Kepler 186f,Normal,41,NO,13553.1,2564.1,9504,9.9,287.1,FALSE
8060-2,Colatz,Chman,55-Cancri e,Gamma-1542-R,Kepler 186f,Cryostasis,39,NO,0,0,0,0,0,TRUE
8061-1,Perryl,Horndley,Earth,Kappa-1304-R,Kepler 186f,Normal,12,NO,0,0,0,0,0,*System Error*
8061-2,Karena,Horndley,Earth,Gamma-1543-R,Kepler 186f,Normal,20,NO,9.9,0,7038.9,0,118.8,*System Error*
8062-1,Maen,Shephendry,Earth,Kappa-1305-R,Kepler 186f,Normal,22,NO,39.6,0,0,0,7088.4,*System Error*
8063-1,Paulie,Loway,Earth,Gamma-1544-R,Kepler 186f,Normal,21,NO,0,247.5,0,108.9,0,FALSE
8064-1,Yales,Erte,55-Cancri e,,Kepler 186f,Cryostasis,41,NO,0,0,0,0,0,TRUE
8064-2,Elos,Erte,55-Cancri e,Zeta-0535-R,Kepler 186f,Normal,,NO,0,0,0,0,0,TRUE
8064-3,Chees,Swin,55-Cancri e,Zeta-0535-R,Kepler 186f,Cryostasis,35,NO,0,0,0,0,0,FALSE
8065-1,Jandy,Fielson,Earth,Gamma-1666-L,Kepler 186f,Normal,31,NO,10395,29.7,138.6,574.2,0,*System Error*
8066-1,Cinch,Min,55-Cancri e,Gamma-1545-R,Kepler 186f,Cryostasis,25,NO,0,0,0,0,0,TRUE
8067-1,Jaimez,Bardson,Earth,Gamma-1667-L,Kepler 442b,Normal,34,NO,9.9,0,0,89.1,6563.7,FALSE
8068-1,Eduard,Mcfarmerson,Earth,Gamma-1546-R,Kepler 186f,Normal,22,NO,0,514.8,0,1089,6078.6,FALSE
8069-1,Ahmed,Greded,Trapist 1e,Alfa-0235-R,Kepler 442b,Cryostasis,62,NO,0,0,0,0,0,TRUE
8070-1,Chones,Flart,55-Cancri e,Alfa-0236-R,Kepler 186f,Normal,27,NO,23096.7,0,148.5,39.6,316.8,*System Error*
8071-1,Olly,Klindsey,Earth,Gamma-1547-R,Kepler 186f,Normal,55,NO,0,0,7088.4,0,0,TRUE
8072-1,Mareson,Prombled,Trapist 1e,Alfa-0237-R,Kepler 186f,Cryostasis,28,NO,0,0,0,0,0,TRUE
8072-2,Arin,Prombled,Trapist 1e,Alfa-0237-R,Kepler 442b,Normal,36,NO,0,54450,0,1782,31412.7,FALSE
8073-1,Eddiey,Davens,Earth,Kappa-1304-L,Kepler 186f,Cryostasis,26,NO,0,0,0,0,0,*System Error*
8074-1,Irmark,Harmontry,Earth,Kappa-1306-R,Kepler 186f,Normal,1,NO,0,128.7,7306.2,0,0,*System Error*
8075-1,Troyce,Starkers,Earth,Gamma-1548-R,Kepler 442b,Normal,20,NO,3514.5,0,0,0,2811.6,FALSE
8076-1,Menkibi,Emetillove,Trapist 1e,Epsilon-0264-L,Kepler 442b,Normal,44,NO,9.9,20394,0,9.9,27363.6,FALSE
8076-2,Andrew,Emetillove,Trapist 1e,Epsilon-0264-L,Kepler 442b,Normal,30,NO,26591.4,0,0,28254.6,25274.7,FALSE
8077-1,Racy,Watsongley,Earth,Kappa-1305-L,Kepler 186f,Normal,21,NO,7137.9,1207.8,0,0,0,FALSE
8078-1,Colle,Davispinoz,Earth,Gamma-1668-L,Kepler 186f,Normal,21,NO,0,0,1326.6,19116.9,0,FALSE
8079-1,Blancy,Hubbarton,Earth,Gamma-1549-R,Kepler 452b,Normal,22,NO,4999.5,0,0,0,1089,TRUE
8080-1,Smonch,Coune,55-Cancri e,Alfa-0238-R,Kepler 186f,Normal,30,NO,39.6,4742.1,22146.3,89.1,0,*System Error*
8081-1,Mesarga,Ambleetive,Trapist 1e,Alfa-0252-L,Kepler 442b,Normal,41,NO,19.8,152955,3326.4,9.9,8949.6,TRUE
8082-1,Deanny,Cochrisons,Earth,Kappa-1306-L,Kepler 186f,Cryostasis,13,NO,0,0,0,0,0,FALSE
8082-2,Dell,Cochrisons,Earth,Gamma-1669-L,Kepler 442b,Normal,22,NO,18235.8,0,0,0,0,TRUE
8083-1,Chrisa,Wolferton,Earth,Gamma-1670-L,Kepler 186f,Normal,20,NO,5890.5,1326.6,69.3,0,0,FALSE
8084-1,Schyon,Idercaling,Trapist 1e,Epsilon-0265-L,Kepler 186f,Normal,33,NO,0,7375.5,0,66211.2,21393.9,FALSE
8085-1,Nandy,Avisley,Earth,Gamma-1550-R,Kepler 452b,Normal,36,NO,6286.5,29.7,0,0,247.5,FALSE
8086-1,Denis,Rochaserry,Earth,Kappa-1307-L,Kepler 452b,Cryostasis,45,NO,0,0,0,0,0,TRUE
8087-1,Sarthim,Ousious,Trapist 1e,Delta-0269-L,Kepler 186f,Normal,64,NO,326.7,34828.2,0,3900.6,0,TRUE
8088-1,Ducks,Sacy,55-Cancri e,Zeta-0522-L,Kepler 186f,Normal,25,NO,9.9,0,108.9,0,23126.4,FALSE
8088-2,Varkes,Kart,55-Cancri e,Gamma-1671-L,Kepler 186f,Normal,24,VIP,29.7,0,0,16602.3,0,FALSE
8089-1,Erie,Peter,Earth,Gamma-1672-L,Kepler 186f,Normal,20,NO,0,0,17433.9,0,356.4,TRUE
8090-1,Guadae,Dyers,Earth,Kappa-1308-L,Kepler 186f,Cryostasis,14,NO,0,0,0,0,0,*System Error*
8091-1,Mela,Bushallert,Earth,Gamma-1673-L,Kepler 186f,Normal,31,NO,178.2,69.3,0,0,7712.1,FALSE
8092-1,Mintard,Pulgaly,Trapist 1e,Alfa-0239-R,Kepler 186f,Normal,33,NO,0,46084.5,1336.5,20542.5,3979.8,TRUE
8092-2,Hekabih,Pulgaly,Trapist 1e,Alfa-0239-R,Kepler 442b,Cryostasis,35,VIP,0,0,0,0,0,TRUE
8092-3,Sterfik,Pulgaly,Trapist 1e,Alfa-0239-R,Kepler 186f,Normal,42,NO,0,31838.4,0,4286.7,5118.3,FALSE
8093-1,Leria,Dickman,Earth,Zeta-0536-R,Kepler 186f,Normal,1,NO,7692.3,0,0,108.9,0,*System Error*
8094-1,Geonkaa,Pokebox,Trapist 1e,Epsilon-0266-L,Kepler 186f,Normal,62,NO,188.1,72428.4,0,0,17631.9,TRUE
8095-1,Elaney,Mclardson,Earth,Gamma-1551-R,Kepler 452b,Normal,20,NO,0,0,4059,1603.8,0,*System Error*
8096-1,Varz,Docke,55-Cancri e,Gamma-1674-L,Kepler 186f,Cryostasis,34,NO,0,0,0,0,0,*System Error*
8097-1,Asch,Meroliss,Trapist 1e,Delta-0318-R,Kepler 186f,Cryostasis,43,NO,0,0,0,0,0,TRUE
8098-1,Ariton,Mosteraked,Trapist 1e,Delta-0270-L,Kepler 186f,Normal,70,VIP,0,2663.1,0,1881,89426.7,FALSE
8098-2,Quarkib,Mosteraked,Trapist 1e,Delta-0270-L,Kepler 442b,Normal,46,NO,89.1,22878.9,0,6266.7,9.9,TRUE
8098-3,Minkark,Mosteraked,Trapist 1e,Delta-0270-L,Kepler 442b,Cryostasis,20,NO,0,0,0,0,0,TRUE
8098-4,Hasim,Mosteraked,Trapist 1e,Delta-0270-L,Kepler 442b,Normal,27,NO,0,114820.2,0,29.7,3821.4,TRUE
8099-1,Celis,Sweett,Earth,Kappa-1309-L,Kepler 442b,Cryostasis,24,NO,0,0,0,0,0,*System Error*
8100-1,Louisa,Kellynn,Earth,Zeta-0537-R,Kepler 186f,Normal,19,NO,0,7098.3,0,0,19.8,*System Error*
8101-1,Froops,Sione,55-Cancri e,Gamma-1552-R,Kepler 186f,Cryostasis,26,NO,0,0,0,0,0,*System Error*
8102-1,Ela,Castron,Earth,Gamma-1675-L,Kepler 186f,Normal,32,NO,39.6,0,4375.8,24165.9,0,FALSE
8103-1,Dicks,Botie,55-Cancri e,Gamma-1676-L,Kepler 186f,Normal,35,NO,801.9,0,4870.8,1207.8,0,FALSE
8104-1,Luise,Rosalanenn,Earth,Gamma-1677-L,Kepler 452b,Normal,21,NO,0,10909.8,574.2,188.1,39.6,*System Error*
8105-1,Shan,Villenson,Earth,Gamma-1678-L,Kepler 452b,Normal,20,NO,0,0,148.5,5643,831.6,FALSE
8106-1,Daley,Rigginsen,Earth,Kappa-1307-R,Kepler 442b,Cryostasis,51,NO,0,0,0,0,0,TRUE
8107-1,Shan,Ewisentley,Earth,Gamma-1679-L,Kepler 452b,Normal,72,NO,475.2,425.7,0,772.2,5286.6,FALSE
8108-1,Stevey,Evedorsen,Earth,Gamma-1553-R,Kepler 452b,Normal,20,NO,1485,5989.5,0,0,9.9,FALSE
8109-1,Arl,Baxterson,Earth,Gamma-1680-L,Kepler 442b,Normal,26,NO,2772,0,0,2960.1,0,*System Error*
8110-1,Cowl,Conie,55-Cancri e,Gamma-1681-L,Kepler 186f,Normal,31,NO,6573.6,0,158.4,415.8,0,*System Error*
8111-1,Nance,Byerton,Earth,Kappa-1310-L,Kepler 186f,Cryostasis,44,NO,0,0,0,0,0,*System Error*
8112-1,Benda,Dickley,Earth,Gamma-1554-R,Kepler 452b,Normal,24,NO,891,39.6,0,69.3,5821.2,FALSE
8113-1,Coreen,Castannison,Earth,Kappa-1308-R,Kepler 452b,Cryostasis,4,NO,0,0,0,0,0,*System Error*
8113-2,Ianya,Castannison,Earth,Kappa-1308-R,Kepler 442b,Normal,6,NO,0,0,0,0,0,*System Error*
8113-3,,,Earth,Kappa-1308-R,Kepler 186f,Normal,4,NO,0,0,0,0,0,*System Error*
8113-4,Roydo,Castannison,Earth,Zeta-0538-R,Kepler 186f,Normal,26,NO,6524.1,9.9,0,0,0,*System Error*
8114-1,Garyan,Cooks,Earth,Gamma-1555-R,Kepler 186f,Normal,29,NO,138.6,7929.9,2851.2,0,0,*System Error*
8115-1,Phecca,Prieress,Trapist 1e,Delta-0319-R,Kepler 186f,Cryostasis,33,NO,0,0,0,0,0,TRUE
8115-2,Eltais,Prieress,Trapist 1e,Delta-0319-R,Kepler 186f,Cryostasis,41,NO,0,0,0,0,0,TRUE
8116-1,Ties,Prin,55-Cancri e,Alfa-0253-L,Kepler 442b,Normal,29,NO,485.1,0,0,19.8,11246.4,FALSE
8117-1,Diram,Pernised,Trapist 1e,Delta-0320-R,Kepler 186f,Cryostasis,18,NO,0,0,0,0,0,TRUE
8117-2,Caiamin,Pernised,Trapist 1e,Delta-0320-R,Kepler 186f,Normal,25,NO,0,8009.1,0,48787.2,1415.7,FALSE
8117-3,Rasalm,Pernised,Trapist 1e,Delta-0320-R,Kepler 442b,Cryostasis,56,,0,0,0,0,0,TRUE
8118-1,Eilace,Browlerson,Earth,Kappa-1311-L,Kepler 186f,Cryostasis,22,NO,0,0,0,0,0,FALSE
8119-1,Harvin,Tersimpson,Earth,Gamma-1556-R,Kepler 442b,Cryostasis,3,NO,0,0,0,0,0,FALSE
8119-2,Willey,Tersimpson,Earth,Gamma-1556-R,Kepler 442b,,22,NO,59.4,11078.1,0,237.6,128.7,TRUE
8119-3,Thew,Tersimpson,Earth,Gamma-1556-R,Kepler 442b,Normal,21,,960.3,2762.1,0,2979.9,386.1,FALSE
8120-1,Hekarf,Pacticious,Trapist 1e,Alfa-0254-L,Kepler 442b,Normal,37,NO,0,42174,0,0,16612.2,TRUE
8121-1,Jeroy,Kimpson,Earth,Kappa-1312-L,Kepler 186f,Cryostasis,26,NO,0,0,0,0,0,TRUE
8122-1,Sadiram,Coning,Trapist 1e,Epsilon-0303-R,Kepler 442b,Normal,60,NO,0,2237.4,0,54261.9,0,FALSE
8122-2,Arkaban,Coning,Trapist 1e,Epsilon-0303-R,Kepler 186f,Normal,39,NO,782.1,2158.2,0,4375.8,6524.1,TRUE
8122-3,Gemmark,Coning,Trapist 1e,Epsilon-0303-R,Kepler 186f,Normal,28,NO,0,128.7,0,37649.7,35214.3,FALSE
8123-1,Violan,Newtontoss,Earth,Kappa-1313-L,Kepler 186f,Cryostasis,46,NO,0,0,0,0,0,FALSE
8124-1,Ryany,Paynard,Earth,Gamma-1682-L,Kepler 186f,Normal,45,NO,0,8939.7,0,0,0,FALSE
8125-1,Teron,Siccertful,Trapist 1e,Epsilon-0304-R,Kepler 442b,Cryostasis,38,NO,0,0,0,0,0,*System Error*
8125-2,Pentard,Siccertful,Trapist 1e,Epsilon-0304-R,Kepler 442b,Normal,46,NO,0,40154.4,0,3425.4,4197.6,*System Error*
8126-1,Heila,Quinnerry,Earth,Gamma-1557-R,Kepler 186f,Normal,22,NO,158.4,0,1950.3,0,4801.5,*System Error*
8127-1,Pleions,Dratembid,Trapist 1e,Epsilon-0267-L,Kepler 186f,Normal,29,NO,19.8,48638.7,19.8,15186.6,2484.9,*System Error*
8128-1,Mele,Queke,55-Cancri e,Gamma-1683-L,Kepler 186f,Cryostasis,26,NO,0,0,0,0,0,TRUE
8129-1,Eline,Casonston,Earth,,Kepler 442b,Cryostasis,15,NO,0,0,0,0,0,TRUE
8129-2,Frey,Casonston,Earth,Kappa-1314-L,Kepler 186f,Normal,5,NO,0,0,0,0,0,TRUE
8129-3,Eulah,Casonston,Earth,Gamma-1684-L,Kepler 186f,Normal,26,NO,3771.9,9157.5,3385.8,0,6355.8,FALSE
8129-4,Millie,Casonston,Earth,Gamma-1684-L,Kepler 442b,Normal,29,NO,29.7,128.7,0,0,7801.2,FALSE
8129-5,Rona,Casonston,Earth,Zeta-0523-L,Kepler 186f,Normal,40,NO,435.6,16038,0,59.4,0,FALSE
8130-1,Morrie,Mcbriddley,Earth,Kappa-1309-R,Kepler 186f,Cryostasis,25,NO,0,0,0,0,0,FALSE
8130-2,Brie,Mcbriddley,Earth,Kappa-1309-R,Kepler 442b,Normal,5,NO,0,0,0,0,0,FALSE
8130-3,Ferry,Mcbriddley,Earth,Kappa-1309-R,Kepler 186f,Cryostasis,,NO,0,0,0,0,0,FALSE
8131-1,Gieses,Shbre,55-Cancri e,Gamma-1558-R,Kepler 186f,Cryostasis,23,NO,0,0,0,0,0,TRUE
